지역 및 규모,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09
부산 동부산권(40㎡초과 ~ 60㎡이하),84.58327931,84.50847408,84.59185267,84.69583976,84.79799443,84.82045726,84.85428034,85.20470051,85.31406168,85.38144266,85.71999966,85.84036025,86.03552168,86.29223645,86.4959084,87.05309303,87.65905995,88.42038367,88.91808766,89.13979431,89.42953856,89.90078,90.47115573,91.64752837,91.89583981,92.00674169,92.2281167,92.27171948,92.70860459,92.78247652,93.44830157,94.02824105,94.99171294,95.62973184,96.70543078,97.81186316,98.37704103,98.64478164,98.68027071,98.80213555,98.99174451,99.27529629,99.72728125,100.0497474,100.2589022,100.213784,100.1390342,100,99.8033355,99.36858092,98.78390113,98.28228592,97.60818147,96.99218991,96.58995673,96.35933192,95.94653382,95.46568346,95.16355987,94.7784466,94.40121294,94.07675533,93.76422202,93.47930297,93.01315512,92.34924654,91.88116406,91.73346382,91.30107234,90.91985836
부산 동부산권(60㎡초과 ~ 85㎡이하),86.48853778,86.54043973,86.56653529,86.68538652,86.84356702,86.90206129,86.96501973,86.89753446,87.0507733,87.24094448,87.54846182,87.82516585,87.97722577,88.0524033,88.31624101,88.79781601,89.40253507,89.74956317,90.33213725,90.79156719,91.04538327,91.44543973,92.26193678,92.92183087,93.42785858,93.50903252,93.49260999,93.65103216,93.84392385,94.1358443,94.45995641,94.78909008,95.44048334,96.10502808,96.98902503,97.8447891,98.36499457,98.62726292,98.77840645,98.92539,99.08378591,99.38783974,99.72486134,100.0446216,100.2626125,100.1961302,100.0777159,100,99.8799378,99.74094075,99.46887877,99.28851015,99.10850045,98.84541432,98.26738419,98.10443812,97.53313342,97.22379258,97.0506412,96.60259556,96.13989383,95.69862815,95.31505449,95.02822741,94.59353734,94.04184141,93.69785109,93.30577988,93.1304986,92.77725408
부산 동부산권(85㎡초과 ~ 102㎡이하),88.04193105,88.60066773,88.95180304,88.81515792,88.7155498,88.70448465,88.52497876,88.52497876,88.56264956,88.25500577,88.25500577,88.5016527,88.5016527,88.73089267,88.79234251,88.77516039,89.44219583,90.49890965,90.82629089,91.16841325,91.19617609,91.65818206,92.14808286,92.28082833,93.44781573,93.36282752,93.09017217,93.09017217,93.11559231,92.84092943,92.99221985,93.43627724,93.78870812,94.98258122,97.10278158,98.25665456,98.55041903,98.63540555,99.06022582,99.05958093,99.33619869,99.69310652,100.0219335,100.1504932,100.0951594,100.1763758,100,100,99.92309233,99.59302268,99.56307548,99.3188344,99.3188344,99.3188344,99.24298445,98.92829753,98.63865487,98.45830712,98.29063899,97.95354616,97.95354616,97.78623757,97.70605557,97.70605557,97.53770249,97.37492329,97.07932555,96.96766015,96.88666371,96.88666371
부산 동부산권(102㎡초과 ~ 135㎡이하),89.44660807,89.73240278,89.74390161,89.63092263,89.56079735,89.52037752,89.49219265,89.66603896,89.76498571,90.03551869,89.85288469,89.94379821,90.1610944,90.21339936,90.42409331,90.5666251,90.9108291,91.28560301,91.75803233,92.32819964,92.50983491,93.01265693,93.7969524,94.72487556,94.82854595,94.88171473,94.79503109,94.86080546,94.91921411,94.95243557,95.19327684,95.29659363,95.43475885,95.96187996,96.56504001,97.57894762,97.90803301,98.04955514,98.29376542,98.36967447,98.55057838,98.93777407,99.39967239,99.69045725,99.81432529,99.85356387,99.86561565,100,100.0003245,99.92309899,99.78279588,99.56285893,99.36708486,99.21956215,98.88408246,98.60753394,98.26492918,97.87003858,97.45567564,97.03460347,96.50772954,96.1876002,95.78276853,95.6179034,95.22282372,94.9836009,94.74760424,94.53496081,94.45725041,94.30503746
부산 동부산권(135㎡초과),99.95242185,99.59099844,99.39956725,99.39956725,99.07314063,99.00579337,98.85186588,98.7321036,98.92965683,98.93625023,98.95905033,99.00892059,99.06996997,99.08693842,99.0131938,99.20917329,99.29801325,98.50622417,98.60600123,98.80977755,98.83916627,98.94543537,98.98582473,98.47947959,98.48101427,98.48932509,98.49761065,98.37011309,98.26115638,98.40632656,98.41457937,98.52912473,98.26928841,98.27736107,98.7415309,99.23235279,99.33194145,99.45053445,99.57152274,99.57152274,99.71374839,99.7532411,99.85846464,99.85768489,99.89386058,99.89606098,99.9732438,100,99.97232628,99.94904881,99.92875686,99.92875686,99.8779714,99.99798383,100.092098,100.092098,99.8504498,99.8504498,99.79956737,99.40611748,98.78434394,98.64245754,98.59345929,98.11630482,97.98548838,98.12039504,98.08477244,97.97263174,97.88591456,97.88591456
부산 서부산권(40㎡이하),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,99.769208,99.51428457,99.42139282,99.42139282,99.18848084,98.37072906,98.37072906,98.32051996,98.32051996,98.74836762,98.74836762,98.56332327,98.56332327,97.93926582,97.93926582,97.15079274,96.02844252,95.6675769,95.04970449,94.65358339,94.22625298
부산 서부산권(40㎡초과 ~ 60㎡이하),90.8057195,90.8863133,91.03752181,91.15375194,91.10487341,91.15616165,91.11872062,91.05435195,90.91647421,91.09713963,91.24408431,91.48643018,91.63917694,91.61805939,91.66617924,92.04571199,92.38167772,92.71317676,92.94333273,93.1291753,93.30906679,93.48437195,93.54877855,94.07500931,94.23030785,94.25920521,94.41058378,94.477314,94.51891768,94.83752097,94.93446002,95.05601523,95.27755304,95.52907512,96.1998851,97.01997454,97.67573818,98.20783121,98.51846773,98.78151201,99.1622232,99.39969178,99.87038656,100.0822689,100.1715784,100.1002361,100.0416684,100,99.9114576,99.65054326,99.49556226,99.44017253,99.3459401,99.04701989,98.7844132,98.18263385,97.43406312,96.75799684,96.33771563,95.98128649,95.65251594,95.22466209,94.95249815,94.38971188,93.75086133,93.30588771,92.78850315,92.18134205,91.8633768,91.5950957
부산 서부산권(60㎡초과 ~ 85㎡이하),91.69688355,91.96537274,92.03588299,92.18054983,92.17877795,92.15354614,92.20324755,92.26583719,92.42246283,92.54759734,92.76223166,92.82681501,92.93468687,92.9029998,92.94979119,93.14381595,93.44293545,93.64417769,93.89873411,94.02909144,94.03493818,94.11419413,94.27918714,94.61117497,94.8446166,94.84353149,94.84843997,94.85126132,94.93291022,95.0165147,95.10493954,95.21462563,95.38527811,95.63318253,96.37173955,97.07666024,97.64841823,97.98371447,98.35994532,98.65243572,99.02791327,99.44722546,99.6983707,99.91411277,100.0672366,100.1208475,100.1341973,100,99.93772861,99.79288577,99.61321559,99.40027461,99.26214555,99.0628342,98.79003961,98.36696236,97.53097607,97.23671642,97.01151917,96.70498981,96.23113522,95.85474701,95.5950402,95.16175622,94.57509626,94.21624772,93.66285303,93.32286008,93.0918795,92.89747474
부산 서부산권(85㎡초과 ~ 102㎡이하),91.81499495,91.86251655,92.61923135,93.13688937,92.9987515,93.02213975,92.97894222,92.95711676,92.84991486,92.84991486,93.11951463,93.28503904,93.25559172,93.29474405,93.6288238,93.81769224,94.10022138,94.34487677,94.65222438,94.71309328,94.52980717,94.66741425,95.1091269,95.34214238,95.38121257,95.29922962,95.11070608,95.06874401,95.42744079,95.60049504,95.73602959,96.01275255,96.0390182,96.14658691,96.40585388,96.80422436,97.21051795,97.43379033,97.84000885,97.964921,98.52887656,99.2283092,99.2283092,99.55541509,99.84432075,99.96180356,99.9489194,100,99.98333071,99.78900447,99.81689831,99.7330621,98.6106091,98.18471008,98.18026659,97.89607035,97.60958383,97.32276065,97.46197567,97.58039244,97.14516436,96.72170305,96.53633487,96.1607176,95.26624681,94.32640751,93.8695949,93.65559262,93.65559262,93.59173283
부산 서부산권(102㎡초과 ~ 135㎡이하),92.77894783,92.92361574,93.03550267,93.2042868,93.17730153,93.1185541,93.08331676,93.09522112,93.21862459,93.23134568,93.49497488,93.6893025,93.7020463,93.67152462,93.67733067,93.79001599,93.98687653,94.10048706,94.22881667,94.22881667,94.22881667,94.34711785,94.44346707,94.62451526,94.63833271,94.59916804,94.58558889,94.57519799,94.70497798,94.79622463,94.89254917,94.97388443,94.9348258,95.10848302,95.58552163,96.66165638,97.15946233,97.4584015,97.73186909,97.89047369,98.1708938,98.81262389,99.05472383,99.64730381,99.92694803,100.0627404,99.97000106,100,99.89114148,99.81120343,99.64568135,99.55140849,99.30403419,99.00832601,98.92441366,98.61037526,98.43916799,98.23620821,97.96878552,97.60760949,97.52851382,97.37379966,97.25881487,96.95190803,96.68445871,96.3030149,95.8169581,95.44106291,95.25300908,94.98892747
부산 서부산권(135㎡초과),89.55673738,88.86404969,88.82684793,88.86033884,88.79525707,89.1527698,89.23566638,89.34161232,89.4998084,89.56299759,89.63078704,89.92520464,90.03557744,89.9836329,89.94526485,90.08284952,90.03065985,90.37918745,90.58563566,90.64259824,90.7835264,91.98809555,91.98809555,92.82502462,92.96268818,92.98529826,92.96018607,92.96018607,93.07337274,93.26164732,93.35425882,93.49494743,93.56299397,93.81495593,94.30517005,94.96613003,95.63145152,95.80378043,96.09192291,96.24252032,97.3862378,98.64650919,99.25686804,99.51204765,99.71320777,99.9213253,100.0508496,100,100.1182353,100.151197,100.0873368,100.1856109,100.4819909,100.2337802,99.63319594,99.63319594,99.43103701,99.43103701,100.0452656,100.1436347,100.1436347,100.1436347,100.1092024,100.1092024,99.98806998,99.90680553,99.37779908,99.00730577,98.76461947,98.71279699
대구(40㎡이하),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99.9148767,99.6541934,99.95312334,99.66688572,99.52041894,99.04547552,98.80876151,98.32967298,97.84067381,97.48451687,97.50363982,97.38417117,97.31916204,97.00332042,96.65027394,96.55583502,96.32345314,96.24028571,96.05719603,95.73747958,95.43198762,95.52553322
대구(40㎡초과 ~ 60㎡이하),96.96882005,97.49476881,97.60276686,97.86231706,98.02746749,97.91697272,97.9800789,98.1661771,98.28985326,98.56071388,98.88706207,99.02879659,99.03979267,99.07965092,99.20287397,99.25857956,99.25229149,99.35040714,99.26849922,99.27893901,99.21466251,99.15795959,99.20137454,99.23512106,99.32628806,99.28013267,99.16163838,99.26845289,99.28018109,99.16548644,98.99899105,98.95324103,98.88533222,98.74800546,98.79483918,98.67156888,98.53403418,98.60701918,98.57740944,98.65920894,98.63955056,98.74379507,98.94851674,99.02648226,99.32395371,99.62147269,99.77502223,100,100.0507415,100.076124,100.0244051,99.95308388,100.1115253,100.2162294,100.1677008,100.1324418,100.1521323,100.2903213,100.7258941,100.9647621,101.018659,100.9600621,100.9007668,100.745429,100.5415662,100.5199416,100.3362247,100.1906285,99.92453386,99.87129015
대구(60㎡초과 ~ 85㎡이하),97.7375287,98.08960281,98.02100417,97.84688098,97.59146731,97.38049783,97.28117821,97.17722459,97.20069362,97.37546897,97.61866922,97.68591631,97.73608205,97.78178706,97.82870974,97.9269681,98.00450778,98.03000052,98.04804685,97.95127251,97.93933696,97.90146424,97.99804055,98.17739262,98.08045311,98.00508381,97.91599326,97.87805004,97.86134516,97.85195386,97.8477355,97.86810518,98.00341214,98.15501352,98.23362038,98.42302716,98.59571001,98.76379684,98.84559732,98.9173355,99.03016731,98.92018236,98.88321647,98.96685723,99.15134404,99.35509102,99.61234841,100,100.2514164,100.5542663,100.7206112,100.9251764,101.3347797,101.5965346,101.7302751,101.9299265,102.2847688,102.7374213,103.3963819,103.9048557,104.2249364,104.3210821,104.3170398,104.2985624,104.2090397,104.0928934,103.9644008,103.8563972,103.8085459,103.7242864
대구(85㎡초과 ~ 102㎡이하),99.825228,99.99381087,99.78166647,99.5114307,99.3151086,99.28164314,98.81155638,98.5643576,98.52161712,98.46728808,98.18007118,98.39059403,98.19878566,98.07616536,97.94570855,98.00073907,98.0150742,97.85652102,97.89047731,97.75438133,98.11929208,97.67450026,97.78870392,98.16872812,98.16039645,98.1449693,98.01170554,97.88255447,97.80325822,98.10222277,98.30499973,98.39727272,98.42212727,98.73231732,98.79504985,98.94185127,99.03904046,99.46729966,99.34489006,99.21338986,99.09012951,99.13859591,98.77274544,98.70824263,99.1615754,99.45820468,99.64941374,100,100.4288036,101.403848,101.6218084,101.5077018,102.1066181,102.4131256,102.4633621,102.6348624,102.8160086,103.0249924,103.0692363,102.921164,103.0516115,102.9771733,102.9518131,103.2090519,103.1099018,103.4224917,103.4584078,103.5900598,103.45791,103.8215668
대구(102㎡초과 ~ 135㎡이하),99.33892894,99.74376241,99.46129398,99.2946252,99.2095834,99.18135296,99.01444632,98.80095064,98.71004737,98.89176376,99.06930253,99.13880566,99.07533413,99.1284915,99.00110342,98.99676795,99.08880836,99.13937244,99.20961737,99.21425701,99.18773556,99.11786864,99.21096676,99.11536186,98.89490724,98.62907864,98.59655381,98.71760495,98.66474436,98.59048795,98.58005786,98.68617548,98.50384567,98.35604273,98.42887024,98.60674734,98.71485061,98.75839321,99.02045589,99.05509248,99.17991813,99.02885468,99.0811385,99.06938316,99.31751527,99.47095843,99.6347041,100,100.1467274,100.4353082,100.6876232,101.1649723,101.500842,101.8514287,102.096839,102.3164187,102.4556135,102.7360802,103.3613031,104.0574905,104.6739132,104.7982254,104.9111741,104.9244254,104.9094228,104.8278918,104.6385192,104.2510018,104.1230588,104.109231
대구(135㎡초과),96.54344012,97.1579011,97.25107913,97.11575007,96.95752143,96.95223694,96.97287001,96.78909496,96.86086212,96.99659544,97.19548512,97.21775873,97.14522664,97.45250029,97.40522275,97.48520805,97.73793698,97.77412585,97.79518739,97.7468204,97.37611993,96.86388056,97.0271419,96.94880727,96.77570848,96.7851713,96.68622932,96.79609448,96.78715911,96.73368632,96.65282166,96.63720362,96.69449286,96.62790197,96.58099572,96.47400073,96.6837322,96.80149114,96.67969643,96.7552856,97.13669336,98.27462834,98.40695509,98.4842311,99.87090802,99.87090802,99.87090802,100,100.2902723,101.9044842,103.6146936,105.0054442,106.7067969,108.7344968,109.7844258,110.4756971,110.8023108,111.6433848,112.6102195,114.5206008,116.2829533,116.8127839,117.3702262,118.040728,118.3875181,118.6313159,119.0946382,119.3578333,119.3376487,119.5564894
광주(40㎡이하),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99.98820388,99.81715606,100.1673215,100.2333156,100.2333429,100.1858854,100.315384,99.93832249,100.1721801,100.0713822,99.9139868,100.0099489,100.2074305,99.88716975,99.53914121,99.33952678,99.18631058,98.86049849,98.75837215,98.68290338,98.27343131,98.03412509
광주(40㎡초과 ~ 60㎡이하),88.76635896,88.86748791,89.2600577,89.48156107,89.70291449,89.77603418,89.79810704,90.06999513,90.26726558,90.46265472,90.62443974,90.75455074,91.18533225,91.58114873,92.02252389,92.98727212,94.56819038,95.26692221,96.10066995,96.65915936,97.12982144,97.52338566,97.95627585,98.56596973,98.70086144,98.94596017,98.82499284,98.94580421,99.09338813,99.02268303,98.90801455,98.89266447,98.75250716,98.68123829,98.75078585,98.91971523,99.02295797,99.14956121,99.14674945,99.03344844,99.09188521,99.12893895,99.02488298,99.10933922,99.30887215,99.65600309,100.0113441,100,99.91657148,100.1274298,100.1303091,100.082308,100.0821458,100.0979079,99.85316063,99.80953628,99.83685374,100.0518273,100.4956632,100.6161111,100.9403433,101.0073744,101.1435692,101.2149666,101.1268024,101.0582849,100.9792472,100.846994,100.6962143,100.5598538
광주(60㎡초과 ~ 85㎡이하),91.27204932,91.26940999,91.46334952,91.67121656,91.90450745,91.94478635,92.07205225,92.22810092,92.34995367,92.55974425,92.81197323,93.02438863,93.31411035,93.59592047,93.88105915,94.38091779,95.73077561,96.40284453,97.27924197,97.73197247,98.0966633,98.35001754,98.85402207,99.42121765,99.69275748,99.59594236,99.69702341,99.70382753,99.83408319,99.75891836,99.68982565,99.54775566,99.56886543,99.56220273,99.6264412,99.68538362,99.69003227,99.7632443,99.74951085,99.77122284,99.67923662,99.70536866,99.64830843,99.7415089,99.76436259,99.73650853,99.87923588,100,100.101547,100.224138,100.4581485,100.9296903,101.1645632,101.3644925,101.6056222,101.8406746,102.053009,102.8857543,103.7819303,104.2464712,104.6238061,104.8300739,104.9134969,104.881962,104.8853678,104.7329675,104.5495876,104.3269545,104.1988263,104.1320854
광주(85㎡초과 ~ 102㎡이하),93.69593274,93.72209241,93.7306798,93.72415171,93.8217618,93.91881074,93.92376584,93.82604963,93.80984033,94.01695589,94.16581323,94.44366815,94.56537327,94.97308047,95.1373835,95.26253156,96.61451733,97.13165324,97.98201991,98.28548429,98.94478493,98.83292948,99.26856399,99.47624425,99.72109647,100.1244238,100.1887069,100.3119982,100.1419291,100.0956371,99.97513109,99.90311654,99.2895913,99.20941725,99.36940653,99.24271694,99.49367151,99.40328207,99.58927637,99.83834546,99.82269248,100.0549417,99.82898514,99.61738641,99.63440731,99.91617574,99.8788937,100,100,100.155145,100.167742,100.2267441,100.6843034,100.8082386,100.621372,101.3536409,101.9835073,102.6798921,103.2212109,103.3706954,103.5708015,104.1755202,104.4207906,104.2866174,104.4107604,104.3105689,104.137616,103.7441392,103.6268469,103.5623945
광주(102㎡초과 ~ 135㎡이하),91.89273787,91.91688741,92.01912575,92.03083889,92.11720305,92.09553137,92.12660803,92.11764568,92.11038022,92.0962286,92.16918712,92.26994761,92.43024172,92.71683194,92.96158832,93.45480983,94.64109784,95.41212638,96.00056857,96.53924885,96.82544638,97.16544598,97.41556531,97.88470974,98.19175761,98.19271698,98.35596011,98.32711708,98.57766082,98.87736117,99.03022651,99.0623397,99.07626077,99.21591861,99.24487229,99.24234566,99.15688183,99.21009786,99.33211553,99.3860698,99.67097634,99.73617904,99.50231992,99.68059546,99.81342406,99.95475683,99.96420943,100,100.4034146,100.6510344,101.3004027,101.2920121,101.8510126,102.6067086,103.2032493,104.0784365,105.0519061,106.7136951,107.6626443,108.0949675,108.7789508,109.0384917,109.113615,109.146277,108.9346773,108.7675377,108.4028917,108.2867408,108.2789252,108.3003581
광주(135㎡초과),89.26319235,89.23380938,89.16668678,89.07286197,89.00518452,88.94746034,89.01484439,88.9330424,88.89911381,89.08321574,89.37956589,89.92887007,89.99576538,90.17824863,90.71767664,91.36901613,92.01408655,92.50384986,93.4502009,94.35995051,94.88562294,95.35869724,95.64449815,95.86989169,96.28318399,96.36566269,96.54443807,96.29159994,95.88209575,96.20528622,96.27513077,96.05257109,96.13906672,96.13906672,96.51690327,96.57440763,96.84822513,97.05944446,97.07448638,97.20865079,97.85576042,98.16773555,98.66655831,99.20439581,99.39964426,99.82823236,99.85548142,100,100.1911954,100.1911954,100.4985959,101.3173942,101.562736,102.1351909,102.5117907,102.881359,103.9986904,105.4450271,106.3485471,106.7569207,106.9891364,107.3127766,107.3127766,107.3928124,107.6939279,107.7737599,107.7070717,107.730164,107.6302458,107.7660289
대전(40㎡이하),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99.99584895,99.91815541,99.93600571,99.8439666,99.74514482,99.48872742,99.24137238,99.28521479,99.27761383,99.28333358,99.26770573,99.28680024,99.49684276,99.62369033,99.54711577,99.6061815,99.80843158,99.81281824,100.2157433,100.3311604,99.82953197,100.1434733
대전(40㎡초과 ~ 60㎡이하),90.67996485,92.231875,93.17228244,93.80289245,94.56221411,95.09388548,95.29587062,95.53812753,95.7710799,96.25193961,96.59376449,97.23173385,97.76948456,98.21922085,98.57010524,99.05016349,99.9690407,100.9004518,101.9762341,102.6556594,103.6673751,104.8299839,105.7072572,106.2062381,106.0896857,105.7523012,105.2808473,104.7124703,104.0699071,103.6213519,102.8767006,102.5228496,101.9134156,101.5644747,101.4129805,101.2823129,101.0682103,100.887359,100.6141926,100.4230182,100.1980429,99.80443873,99.60862758,99.55963812,99.74434713,99.93918256,100.0586332,100,100.0019992,100.2131051,100.1529052,100.2807139,100.3469142,100.4597634,100.2080726,100.0181153,100.1317577,100.0670692,100.4246357,100.890136,100.9563706,101.0521013,101.0748139,100.8804006,100.533669,100.427546,100.5252974,100.7278725,101.2922038,101.9758647
