지역,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08
전북,72.23115924,72.01357401,71.81156897,72.03719091,71.93422724,72.01572807,72.0914453,71.97543515,71.96942459,71.86496478,71.57655428,71.68352116,71.48132662,71.40250537,71.22779679,71.26963197,71.38717695,71.60589162,71.6878099,71.65739952,71.83562828,72.1058456,72.36268649,72.73599523,72.73244,72.80197737,72.9375569,73.15849673,73.44892039,73.76287246,74.14282936,74.40000218,74.50351972,74.65298818,74.78441037,75.12499332,75.28578529,75.51012047,75.59617282,75.71677754,75.82852483,75.86090902,75.72993295,75.71607779,75.75462982,75.74178428,75.75191574,75.77161414,75.99649641,76.12461056,76.25775549,76.45474912,77.24738808,77.98847715,78.6928359,79.84834227,80.39433146,80.89789193,81.59771946,81.61277763,81.38253691,81.25718309,80.95889085,80.87447766,81.0780928,81.24033793,81.3586528,81.47574115,81.6398291,81.98105851,82.34392457,82.86380031,83.37315989,83.84215899,84.0779771,84.53611553,84.97582358,85.37673637,85.78332801,86.5049939,87.30177983,87.63290715,88.15403654,88.50128279,88.95392025,89.47637184,90.00056544,91.18215245,91.90998074,93.24413906,93.46620291,94.30544178,95.15922733,96.15469569,97.46487682,98.34960517,99.1948297,99.99798841,100.9034787,101.0230519,101.4799003,101.6155369,101.5085958,101.3403506,101.1401333,101.0697785,100.6471724,100.4105847,100.0061349,99.28230849,98.83410842,98.77242351,98.69460149,98.72691693,98.72418527,98.52955731,98.40161605,98.31538346,98.21959881,98.19720301,98.21254656,98.22880416,98.22849665,98.16222595,98.19308027,98.08850213,98.01402488,97.93588601,97.81483144,97.75808855,97.78861809,97.79320581,97.76907846,97.74606316,97.73891822,97.73333756,97.79627336,97.80354597,97.76777785,97.72130112,97.76174024,97.83037627,97.93944342,97.99633816,98.07381609,98.08529115,98.08248846,98.05803817,98.05445699,98.05217004,98.04819421,98.0004462,98.00171641,98.01086098,97.98927411,98.03481894,98.08652371,98.17599118,98.20430139,98.25937621,98.34201249,98.45608373,98.68857224,98.84849495,99.01919216,99.26189275,99.51190362,99.78427688,100,100.12367,100.1402328,100.1354892,100.0860231,100.0918767,99.99317979,99.92801424,99.84807963,99.83403432,99.90410724,99.9748284,100.0587456,100.1131337,100.0096759,99.96761438,99.82966246,99.67326108,99.58696155,99.44825554,99.31329813,99.16743219
전북 전주시,69.15947954,69.13569932,68.74682378,69.02260065,69.39662637,69.57834868,69.85564047,70.04998659,70.19304881,70.41543334,70.58884062,70.57420992,70.57695891,70.46590202,70.48015181,70.70818558,70.87082026,71.21710257,71.33372642,71.37648191,71.56902879,71.71101284,71.89210671,72.28647748,72.28884388,72.18657052,72.20784709,72.28673898,72.42842061,72.47364455,72.68043085,72.7056382,72.71739993,72.78052839,72.87352989,73.11607393,73.49016965,73.66599715,73.72844688,73.79159229,73.85201269,73.82600517,73.68798212,73.64952083,73.71287874,73.68690198,73.68274244,73.69710186,73.84795117,73.91286727,73.88176673,73.96129701,74.05731055,74.18054233,74.27167043,74.38085011,74.60007693,74.68932595,74.91702094,74.98674419,75.14270822,75.28689548,75.25129903,75.39911171,75.5982448,75.86386168,76.08177818,76.31952738,76.52665721,76.92295476,77.4198173,77.994483,78.52453544,78.89844397,79.25380565,79.91281802,80.65300567,81.32314626,82.08748651,83.24530208,84.4589027,85.22237379,86.14097749,86.74092034,87.54977818,88.41664045,89.16906965,90.67031318,91.41068329,93.39336205,94.00962616,95.04320467,95.85919458,96.62679687,97.61171832,98.41665342,99.15398835,99.55540098,100.8350707,100.92141,101.2398998,101.4727526,101.0918105,100.7518665,100.351368,99.8550743,99.20215913,98.79970659,98.22526596,97.50823338,96.9744105,97.00750291,96.86141891,96.88183413,96.88677373,96.8643976,96.7189905,96.63504295,96.54562902,96.56436884,96.5999561,96.6274824,96.60108933,96.511047,96.46055609,96.37081526,96.31642211,96.27350399,96.27525485,96.22826332,96.24533659,96.29844638,96.3609147,96.31562406,96.30390187,96.33808657,96.45548272,96.5384168,96.52334151,96.55911728,96.70088326,96.89061912,97.14675788,97.26713674,97.46531542,97.55953371,97.59114684,97.57159104,97.58164506,97.5994721,97.61901475,97.60599736,97.62820833,97.6826192,97.71307772,97.82433741,97.93989855,98.06809977,98.1068568,98.21152741,98.37723322,98.54136476,98.73264534,98.92316606,99.08525982,99.27920896,99.47756755,99.77407923,100,100.1317875,100.0858161,100.1395268,100.187589,100.1574201,99.90499898,99.74246864,99.65817779,99.68306309,99.84757455,99.97453496,100.0758132,100.1052214,99.99256887,99.91263844,99.61580228,99.19557004,98.91064813,98.62185942,98.27996846,97.89668417
전북 전주시 완산구,66.85342526,66.89225619,66.47656596,66.80522016,67.18189521,67.31637919,67.50894735,67.5478115,67.72665673,68.23531428,68.5254825,68.57672116,68.35191427,68.25125723,68.25727159,68.44382994,68.72938166,69.11761908,69.43765243,69.33907752,69.33961401,69.41225033,69.50150677,70.04082406,70.04616544,69.92142061,69.89753364,69.96583075,70.20491189,70.49158402,70.57597563,70.55388701,70.41396487,70.46707831,70.63175203,70.87714562,71.34277813,71.51645517,71.54139195,71.65106397,71.76873537,71.738576,71.73426017,71.6477704,71.70212023,71.62855874,71.70535144,71.72063849,71.83872615,71.9324516,71.8397629,71.97365647,72.0730188,72.2834014,72.40826839,72.70506405,73.04544353,73.19583021,73.52349662,73.58768886,73.76485672,73.92503294,73.85656524,73.93599467,74.1133142,74.38404072,74.6937535,74.99087737,75.20358272,75.5948941,76.14791259,76.60991227,77.22841994,77.5564164,77.97304099,78.68082159,79.45302016,80.06410219,80.77062043,82.00912045,83.15907658,83.99746887,84.72838979,85.52195106,86.40311957,87.2445336,87.85952006,89.69069306,90.52180981,91.33482237,92.33645746,93.54688142,94.44978496,95.3522199,96.4885185,97.42968551,98.3522435,98.78597853,99.65534577,99.65534577,99.74345004,99.80437799,99.30654804,99.1120168,98.65720611,98.37794069,98.04136294,97.70009559,97.2331759,97.21039651,96.60439477,96.713287,96.54755647,96.62088291,96.63504346,96.61920673,96.55665625,96.48103972,96.35788369,96.35939618,96.36185765,96.36263744,96.34804815,96.31840826,96.23579398,96.15531419,96.06351189,96.04062777,96.01746383,95.93754493,95.93047521,95.96574585,95.94066178,95.84034133,95.8329275,95.84061287,95.95698098,95.98546268,95.91595439,95.9733125,96.12944711,96.30032236,96.50876648,96.60989052,96.79268997,96.89085744,96.90870543,96.88922475,96.91825939,96.99964601,97.06535405,97.06993662,97.12126072,97.22744275,97.30337323,97.48505939,97.67550361,97.92634308,98.00423213,98.11066361,98.31295493,98.50060629,98.72324555,98.91743922,99.08700319,99.27188735,99.4416762,99.7634579,100,100.1505117,100.1341016,100.2321125,100.3321086,100.2771065,99.91672823,99.65349125,99.59897513,99.66638187,99.88412105,100.0036003,100.1521903,100.0865493,100.0247059,99.9880821,99.75754969,99.47368401,99.25764297,98.86378713,98.5512316,98.10288802
전북 전주시 덕진구,72.2079103,72.0967573,71.74627159,71.94759019,72.31702999,72.564172,72.95912401,73.37097768,73.46337363,73.28529788,73.29635518,73.1906679,73.50894032,73.38366875,73.40934698,73.69460581,73.68594385,73.97330944,73.80890613,74.04646068,74.50478961,74.74298297,75.0518022,75.24317159,75.24139644,75.1706127,75.25472607,75.3481943,75.35401599,75.06505736,75.44043527,75.53107068,75.75348979,75.8304159,75.82350153,76.06154064,76.307896,76.4863299,76.60060148,76.59918767,76.58034486,76.56012402,76.23807089,76.2657977,76.34144522,76.3811413,76.26541036,76.27846574,76.47414448,76.49926391,76.55307866,76.55754747,76.6487697,76.6519918,76.6966801,76.54925017,76.6033855,76.60960975,76.70179984,76.77890138,76.90604259,77.02847823,77.03727979,77.27730885,77.50568991,77.7640334,77.85764257,78.01507287,78.21444381,78.61697073,79.03772879,79.763287,80.17367709,80.60886511,80.88147916,81.47432492,82.17081801,82.91932139,83.76034717,84.80872273,86.10621705,86.76856737,87.93765822,88.27756281,88.98908501,89.88898993,90.82420761,91.88451898,92.50404006,96.05393229,96.14741813,96.9420109,97.64066456,98.22737305,99.00988869,99.63345834,100.1255487,100.4840499,102.2780608,102.4732271,103.0830643,103.5342775,103.3026172,102.7775214,102.4464487,101.6744896,100.6220027,100.1426928,99.43336429,97.85008737,97.40586305,97.34501172,97.22329937,97.17820609,97.17173721,97.14127883,96.89353379,96.79932569,96.75159593,96.79161329,96.8681382,96.9287416,96.88775232,96.72306765,96.71228692,96.61112294,96.60300075,96.53531732,96.5678828,96.56165676,96.60862577,96.68382478,96.85489173,96.87799682,96.86091611,96.92807936,97.04671977,97.19747979,97.25032247,97.25914932,97.38363128,97.59603816,97.90955765,98.0531171,98.26981105,98.35926563,98.40746288,98.38781777,98.37500222,98.31631943,98.28035918,98.24619807,98.23345075,98.22575275,98.20170179,98.22864725,98.25470635,98.23665376,98.22882801,98.33140328,98.45359625,98.5897734,98.74380554,98.92996515,99.0831902,99.28790156,99.52019306,99.7866899,100,100.109866,100.0293035,100.0312181,100.0186217,100.0174494,99.89126583,99.84676177,99.72754856,99.70260026,99.80479576,99.94051027,99.98644988,100.1270908,99.95726384,99.82865035,99.45736489,98.88434844,98.52242495,98.35113579,97.97641215,97.66596908
전북 군산시,74.75380776,74.70339622,74.74285832,74.88377069,73.32096194,72.87063959,72.69326804,72.59066078,72.63608844,72.04018966,70.8972018,71.44793481,70.85461537,70.91349223,70.90561422,70.55042336,70.59524124,70.72236487,70.71667652,70.76042331,70.75682577,70.96041525,71.1969247,71.21854136,71.03443018,71.20942327,71.25150838,71.62398616,71.85882398,72.54981954,72.72709089,73.59989648,73.78397798,74.023839,74.09162364,74.68353867,74.91397532,75.40358864,75.8640859,75.98658952,76.37782987,76.41092929,76.5269013,76.4747599,76.47291659,76.483616,76.50104327,76.70609318,77.41489626,77.84061311,78.48897663,79.07632394,82.28160225,84.91523874,87.48661292,91.74184216,92.95172356,94.02604286,95.30553009,94.64995005,92.74922665,91.76314758,91.00062838,90.83114599,91.17501595,91.32489689,91.35181569,91.41451611,91.65058904,92.46728296,92.70443087,92.89495522,93.11509293,93.23215142,93.23184446,93.33183515,93.38797485,93.50801355,93.4543808,93.37667753,93.23456428,92.98591524,92.94403149,92.95039744,92.98031978,93.01871192,93.10248701,94.19986743,95.05202648,95.70613813,95.45847245,96.48684462,97.51717442,98.83419866,100.6715112,101.9831946,103.3068103,105.2386993,105.8107224,106.1326277,106.7723291,106.9472477,107.1755802,106.894309,106.4774599,106.3357645,106.0351994,105.9290299,105.7002382,105.2423019,104.611436,104.3637152,104.2241659,104.2058453,104.0867183,103.8440404,103.6374166,103.5901979,103.4561341,103.4712621,103.5353256,103.5986682,103.6724346,103.6121356,103.7489004,103.7132292,103.5354463,103.4474185,103.1858833,103.0120969,102.9193165,102.7516969,102.4595762,102.2768429,102.1829011,102.0678209,102.1329566,102.0191912,101.9675791,101.819911,101.6502054,101.5847751,101.5390845,101.4073984,101.3932498,101.3798126,101.3649784,101.2281613,101.147121,101.0796726,100.9325718,100.6881338,100.5833962,100.4980828,100.2934602,100.1936514,100.0831557,100.0285307,99.97306005,99.89733742,99.79910117,99.80854709,99.88921403,99.90511158,99.94979719,100.0437272,100.048514,100.024465,100,99.96754087,99.80101494,99.41490794,98.6823231,98.48762933,98.10396836,97.6349917,96.88273481,96.31590818,95.95400389,95.39237911,94.79887949,94.22919863,93.53936554,93.07185486,92.61278727,92.36715392,92.25231271,92.06182025,91.99347688,91.9494068
전북 익산시,78.37683993,77.62119986,77.58252824,77.78603298,77.97913612,78.32734657,78.22515648,77.47920712,77.13579897,76.81872419,76.37698096,76.33228971,76.07224858,75.93201317,75.2456291,75.2809493,75.38040059,75.4451996,75.54082795,75.30717533,75.62284203,76.20199353,76.62848777,77.28456629,77.43014464,77.73622136,78.17939674,78.54564091,79.18368502,79.69272066,80.6076398,80.77593041,80.99199073,81.23627077,81.50527686,81.82593191,81.50668504,81.59839258,81.40375299,81.63947302,81.61091095,81.75862497,81.42203913,81.48948683,81.51561128,81.50769298,81.53991948,81.40958829,81.36904303,81.3700179,81.39067253,81.49417598,81.68258143,82.14372599,82.61894668,83.5323232,84.2507805,85.17735604,86.42286022,86.82573483,87.06257409,87.04357121,86.56046694,86.06673978,86.17543638,86.14155435,86.13204698,86.05112546,86.07742461,85.95351861,86.15444805,86.82905403,87.53130036,88.47263209,88.65938624,89.00892633,89.16598381,89.26911945,89.3505305,89.87835401,90.64281735,90.62350745,90.8609865,91.01872192,91.16173315,91.45338838,91.92980849,92.63366655,93.26238401,94.01598198,93.91928691,94.28970954,95.09674154,96.27108268,97.78238984,98.49954787,99.18718013,99.85106963,100.8661781,100.8661781,101.8496801,101.8713344,101.9332015,101.9237082,101.8550497,102.4703831,101.5805114,101.4256168,100.4862817,99.20058358,98.60975959,98.42531767,98.35611752,98.20557758,98.04162009,97.56863392,97.38899022,97.23811758,97.17293624,97.26311454,97.26954753,97.26698926,97.13707887,97.03056665,96.95778598,96.80216167,96.74769443,96.56105933,96.2556487,96.2125943,96.30956516,96.32815509,96.25782619,96.19443256,96.19459332,96.20919592,96.25636988,96.22768319,96.0822727,95.925186,95.95430912,95.98565523,96.03156586,96.10085149,96.03203705,96.00398724,95.9627331,95.96990593,95.98626072,96.13012265,96.24222667,96.31247519,96.38000994,96.45212451,96.49498716,96.58595535,96.72614885,96.86860457,96.98233228,97.08616423,97.21644481,97.36067638,97.63208338,97.856366,98.21563778,98.71474732,99.18801339,99.64645597,100,100.1790681,100.4029132,100.5419192,100.7033065,100.8469265,100.9832054,101.3086805,101.5889097,101.7963796,101.9358674,102.1666943,102.4707496,102.7102169,102.8016911,102.9479299,102.942458,102.8975991,102.8476266,102.688347,102.5916236,102.5415974
전북 정읍시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,99.66591021,99.78326439,100.1853578,100.1853578,99.81554247,99.77080657,99.59760526,99.51768453,99.84165795,99.56753202,99.45522186,98.69927064,98.36560444,98.24459349,98.24216994,98.35756839,98.58912838,98.48461184,98.35450171,98.16443265,97.96806213,97.84730937,97.77916916,97.80433195,97.8545752,97.84903561,97.89945938,97.89037774,97.85051813,97.84092672,97.76399368,97.77113961,97.78230685,97.79129457,97.80020952,97.79113895,97.78940857,97.80672353,97.82305933,97.85496464,97.868634,97.87567324,97.96904121,98.03865565,98.09297949,98.32440137,98.33987325,98.26772004,98.23421456,98.20831613,98.198463,98.16468479,98.19437787,98.22052269,98.20904011,98.20132119,98.20983791,98.23146107,98.2537982,98.27534447,98.30791799,98.40220008,98.51073627,98.60155172,98.86973288,99.06472673,99.22979072,99.3540399,99.58926984,99.82576338,100,100.0448604,100.0251776,99.96470497,99.98185909,99.99499204,99.98595962,99.95623264,100.022941,100.1152165,100.2723634,100.5674675,100.8555037,101.0687555,101.2005424,101.2663015,101.3875246,101.4482666,101.5197215,101.5954598,101.6931888,101.7581932
전북 남원시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,94.56767399,94.56767399,94.88592768,94.91748902,95.2024896,95.35162357,96.39442199,97.1076695,97.46086408,97.74212733,98.21551504,98.25191595,98.33400498,98.47876422,98.57853548,98.68246051,98.86071674,98.86387867,98.84168076,98.86003302,98.91006277,98.45907429,98.38788034,98.3458654,98.56394804,98.57166988,99.10442629,99.19449103,99.18217813,99.12623956,99.15444803,99.13653535,99.12569499,98.78590634,98.82121255,98.88195204,98.65635884,98.63816451,98.58411878,98.49525734,98.42147718,98.34982717,98.34888779,98.31056568,98.31363374,98.33171456,98.31694652,98.20364555,98.18144873,98.07753065,98.03202877,97.94998921,97.93142705,97.90168792,97.91046464,97.91633565,97.94647851,97.97382775,97.99526136,98.01074963,98.01121857,98.01625246,98.09058671,98.16786454,98.38039588,98.63981508,98.9417216,99.18810268,99.45708155,99.76449917,100,100.2272503,100.4208097,100.662629,100.8370665,101.0280661,101.1880139,101.3126972,101.4345059,101.6261123,101.8791891,102.1786728,102.5781852,102.8189369,102.9976134,103.161658,103.4026386,103.5110725,103.6836318,103.8516603,103.9564265,103.9462761
전북 김제시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,99.74813751,99.83492996,99.85853122,100.1141469,100.1141469,100.1381231,99.97098611,99.76986225,99.67236466,99.54009029,99.4834215,98.42102398,98.26279704,98.28893559,98.32809036,98.38937987,98.46681962,98.35837554,98.29192486,98.22622779,98.16111205,98.05950366,97.98613035,97.98391237,98.07164487,98.11773976,98.29354509,98.2151523,98.18582248,98.22956489,98.22689988,98.14813869,98.12731904,98.13582714,98.12408952,98.78966024,99.30091857,99.27245707,99.27245707,99.28366335,99.28268577,99.2658232,99.27526312,99.29908415,99.36026596,99.40356163,99.43402313,99.40489189,99.38253278,99.36591458,99.30081928,99.25663897,99.1479378,99.11832472,99.08757561,98.99228367,98.90281923,98.84546049,98.75452044,98.75348217,98.75727438,98.76353836,98.78633924,98.81963808,99.01655025,99.160074,99.27300795,99.36297646,99.61810857,99.80969509,100,100.1226542,100.0801303,100.0108451,100.1299808,100.118955,100.0941873,100.1723966,100.3291936,100.4975884,100.6823398,101.0486571,101.6691491,102.4400945,102.5733571,102.8285507,103.0987017,103.3981415,103.6374476,103.8053021,103.926901,104.0465022
전남,76.88235681,75.89109494,75.65333506,75.48198447,74.85414137,74.65329722,74.55122981,74.50881307,74.47679108,74.6002843,74.41292322,74.14071174,74.09432447,73.60698215,73.28331998,73.29706583,73.06908825,73.80902424,73.39695618,73.43836083,73.76999898,73.66647454,73.64532348,73.66421105,73.50935083,73.32991502,73.18366329,73.24017685,72.7039175,72.62268264,72.35360214,72.52565789,72.48508415,72.58453935,72.82153883,73.08752987,73.20226043,73.37427261,73.4576528,73.90167675,73.94719976,74.25941969,74.39523827,74.65621015,75.01980837,75.2180477,75.3622845,75.39762786,75.71171692,76.29471262,77.13897445,77.69241159,78.21194708,80.72636027,81.0587974,82.27591634,83.0407149,83.36797201,84.25739506,84.31023713,84.53834328,84.66166408,84.03190378,84.02268325,84.00533212,84.34709122,84.39111843,84.42706824,84.40960906,84.44241377,84.66740239,85.04179166,85.11770213,85.7710138,86.03623348,86.39948316,87.00231015,87.35180383,87.64256961,87.73717596,87.85782702,87.93893393,88.1310872,88.32210903,88.81434393,89.02367032,89.29157254,89.69563787,90.30073608,91.21546913,91.79910247,92.65550146,92.79631786,93.29632451,93.95242726,94.52434407,95.64472141,96.77716051,97.38552675,97.29710266,97.38713773,97.72849382,97.84885014,98.03543579,97.98216463,98.07816198,98.17763314,98.20804652,97.94447203,97.88757754,97.80916583,97.68400272,97.56326705,97.47031986,97.43402954,97.38623408,97.16324507,96.94753692,96.88136836,96.81679691,96.80063873,96.74614114,96.60777896,96.51411613,96.44232147,96.41966031,96.4267281,96.32537091,96.18667465,96.06380182,96.09873201,96.10138647,96.10042845,95.98744387,95.97148373,95.84966106,95.8367151,95.83438686,95.90313309,96.01223456,96.17463782,96.2404428,96.33570465,96.50983515,96.74585563,96.87352243,97.01979494,97.03593006,97.08493449,97.17185703,97.29229434,97.29756709,97.3272009,97.41144647,97.45858933,97.58608084,97.69689697,97.88762146,97.97368457,98.02765959,98.12818785,98.3243387,98.65849847,98.86225777,99.07347854,99.37127236,99.55588741,99.79045747,100,100.0752451,100.2494335,100.451578,100.5905062,100.732648,100.8215908,100.9804193,101.1389489,101.3574735,101.6420621,101.9959016,102.5529296,102.9483458,103.1239858,103.2649305,103.4072377,103.6118588,103.7500973,103.915453,104.0636723,104.2218301
전남 목포시,80.3500596,80.37937082,79.87439748,79.31287954,78.92874301,78.80246382,78.47601053,78.48961544,78.36343463,78.70986573,78.29309677,77.85913555,77.97103171,77.85747943,77.78678547,77.88745965,77.70295501,77.62456869,76.98279403,76.98901607,77.14038629,76.85253064,77.1327779,77.29527689,77.39695771,77.67281224,77.73174955,77.92346736,77.66950235,77.63844431,77.78059598,77.93915014,78.004422,78.03902566,78.15180673,78.59512069,78.71394553,78.86858609,79.10885363,79.47466545,79.29122239,79.41734217,79.50978739,79.42773259,79.42198004,79.45532577,79.637446,79.44359864,79.572641,79.32708739,79.25800045,79.07713315,79.07012281,79.41584833,79.32692806,79.38861531,79.53350744,79.50511329,79.52033554,79.59712663,80.1626331,80.19705393,80.02533665,79.99066671,80.12632203,80.16541519,80.37262348,80.41680576,80.54155147,80.62117662,80.73091932,80.78443978,80.82379435,81.02761525,81.15289853,81.5484824,81.66243677,82.05854445,82.25744382,82.32376126,82.53135668,82.81127455,83.23542791,83.71951273,84.73825859,85.28934503,85.84754927,86.7245082,87.83950637,88.92190284,91.61054274,93.24995365,93.40509676,94.54291647,95.20888952,95.7535018,96.56599879,97.73380692,97.70208245,98.33815004,97.61868511,99.19152555,99.42035039,100.3424837,100.1342828,100.3337477,100.549297,100.6526402,99.78720388,99.62293713,99.49916404,99.05394302,98.86569178,98.61114948,98.47684496,98.41659647,97.9397453,97.5883387,97.23294168,97.07325261,97.08800492,96.91021503,96.57447134,96.45376033,96.2603899,96.26936462,96.10549721,96.06446136,95.91408812,95.67987336,95.70757017,95.86285469,95.86411069,95.82091863,95.72167392,95.59331547,95.54719481,95.6067261,95.58799069,96.02671901,96.20229413,96.38627827,96.73924929,97.28894155,97.74355291,97.9287242,98.0738341,98.08083429,98.04073498,98.02530356,98.00889367,97.92709696,97.84481363,97.79161742,97.83050595,97.96909573,98.0646389,98.34723084,98.53100019,98.61090681,98.71018327,98.86042536,99.13218704,99.1730724,99.16222588,99.45130956,99.59269304,99.82137805,100,100.0265069,100.085271,100.1379437,100.1004574,100.1021268,99.85455875,99.70582511,99.68038431,99.64208413,99.64015618,99.70972758,99.93203796,99.94664829,99.99230713,100.0348605,100.0635472,100.0875603,100.0963008,100.1009346,100.0735702,100.0198433
전남 여수시,-,-,75.95858777,76.22915264,75.7659966,75.97071221,76.21947438,76.05406062,76.02496769,76.12872978,76.08020783,76.12934457,76.08178119,75.88899165,75.73156904,76.09398589,76.05798523,76.16246744,76.17596669,76.05211396,76.08913195,75.93252467,75.93252467,75.93252467,76.05863098,75.93496903,76.25369326,76.00388935,76.00388935,76.00388935,75.83667336,75.97618393,75.97618393,75.89963756,76.03926396,76.03926396,76.22056604,76.61406615,76.75048624,76.95646799,77.27156283,77.406982,77.48778794,78.91780329,80.20032293,80.54000038,80.57438484,80.57438484,80.57438484,83.64990194,85.61162329,86.44857568,87.04866782,88.35005084,88.31178707,88.99874748,89.35695034,89.35695034,88.85027966,88.28474936,87.84516636,87.65864409,86.86922305,86.80938613,86.67652936,87.22089943,87.22089943,87.22089943,86.99882762,86.99882762,87.49789466,88.37894233,88.42187043,89.6633174,89.76802262,90.43233848,90.86093487,91.2451663,91.49377385,91.33155682,91.4946914,91.46117108,91.53140611,91.53140611,91.6952719,91.7804533,91.94646707,92.05116816,92.35282727,92.61165249,92.16249758,92.61165249,92.81304429,93.25553371,93.77646272,93.9131832,94.51152737,95.21786833,95.28467633,95.38245038,95.59948317,95.60149496,95.59799976,95.63691755,95.61426194,95.60630431,95.59754919,95.59226239,95.62504185,95.53341699,95.53417332,95.65285759,95.55401398,95.62059447,95.60748195,95.50648572,95.3967754,95.34456237,95.27921826,95.28339889,95.27280882,95.23945601,95.08069675,95.02607667,94.90680785,94.93259322,94.79719519,94.6396132,94.42641986,94.38777025,94.38804034,94.29629939,94.23056873,94.06257685,94.01453255,93.76142179,93.82006534,93.84853207,94.01575596,94.09127461,94.38265999,94.3583584,94.37354952,94.35367011,94.56055113,94.57481257,94.73475259,94.76556072,94.85506708,95.00596509,95.11142633,95.13277187,95.38870633,95.6641104,95.75585804,95.99090077,96.24515738,96.51737235,96.63614032,96.75072093,96.91520181,97.29915769,97.86154738,98.2802877,98.6442401,99.03184327,99.36195712,99.65574827,100,100.339428,100.8517475,101.3757302,101.8853926,102.2611055,102.561278,102.846271,103.1201106,103.4979685,103.9026344,104.4264214,104.9191715,105.2724802,105.4044229,105.4896248,105.5064066,105.6210844,105.67813,105.7926928,106.0215757,106.3119357
